defo,D_fedge,D_road,D_rivers,D_villages,elevation,slope,geotype,soiltype,protectedarea
0,59.55226417163961,1849.9580901476484,214.71871986883065,3250.5115019567347,2125,50.893078,26,45,0
0,94.2180924780125,454.79137840989966,1335.4395404642441,1601.7074069353744,638,21.335375,14,209,1
0,0.0,122.53405761615383,93.97933213299648,719.417772420458,12,2.6379478,23,887,0
0,0.0,586.3956471363585,210.23302500960096,612.9293277693961,10,2.9610925,23,236,0
0,119.19080603044641,3426.7353200405314,0.0,3816.548959396782,1041,27.231771,19,213,1
0,0.0,29.785215420023196,1947.0055606490298,1040.3528489377863,22,2.9327433,18,94,0
0,0.0,332.54837946172165,254.13311475415483,1410.8832851398834,28,4.1495614,18,890,0
0,126.0575081513518,2392.5108910961453,107.12827120652707,722.9250500084274,114,23.658762,16,1003,0
0,375.8801909767925,8861.379259791574,1850.9950198411022,11670.193057889952,1220,24.011864,28,45,0
0,59.47026485853035,640.5142663443376,1922.6928038035228,1213.324412917438,61,11.151746,18,887,0
0,29.73973611679961,1542.457496984887,178.43839823000718,328.48608796317626,81,28.919706,18,45,0
0,280.6363376833447,1581.3757853950428,214.5115482805136,1996.6245341411773,85,17.264128,18,45,0
0,118.9670877543449,892.2530350274103,1629.2951956206882,1928.6338248033974,61,11.1440735,21,108,0
0,0.0,84.19681416553124,998.4513918487797,729.773185045414,304,6.531113,26,210,0
0,173.37647856705505,508.0916994488574,269.2511708296996,2274.1997493892372,104,28.407972,18,45,0
0,216.57371749559843,484.27367135694175,4550.675312608147,1250.860998784937,140,12.355102,26,45,0
0,29.724123175211684,338.90710094550843,59.44823813687101,476.5138784751128,121,12.282328,24,575,0
0,132.7594747089638,1437.24046621115,2470.361564520556,2731.7506650580176,76,20.527988,26,153,1
0,0.0,149.04327972423658,548.025471673114,640.0189855143734,43,18.431128,23,213,0
0,89.30603730062063,89.30602807420463,772.2662433609057,376.5472766632366,1008,12.345899,17,45,0
0,0.0,494.6593701903259,483.82609996498144,693.8484250193666,9,1.8543341,23,82,0
0,282.00119407887985,2647.0748768107,1766.1068916847717,3525.327759697452,817,38.08656,26,45,0
0,564.2467215615601,4283.261637232861,993.9040733118065,4373.165788949598,136,26.356766,18,45,0
0,94.06530635867595,2188.50953387423,280.6237556956684,1531.2720880900533,91,14.371395,18,45,0
0,0.0,3554.1323298181915,2164.261987364555,4228.652891731309,979,17.096203,17,45,0
0,122.70621469392542,252.527367406114,94.11139328318929,1437.4725906439185,329,11.883978,26,210,0
0,29.786194910168746,119.14477144423921,706.1275481510493,591.2390467074739,194,3.8202388,30,207,0
0,0.0,29.79376438109313,6701.544212122036,2908.976249306749,14,1.8543341,23,153,0
0,0.0,29.80834164198526,759.9665785016161,329.2438947593837,165,2.9469862,18,212,0
0,0.0,66.47806319186945,168.1776752983285,1810.5969000977427,17,3.9519174,23,575,0
0,0.0,29.7801289302374,160.37090226704254,565.0382185981427,989,7.852994,25,45,0
0,0.0,751.0449231320987,519.6921038581402,986.0464381179013,75,6.2096434,18,210,0
0,800.4714816253655,981.4994591717777,1802.7007133741065,1346.026921540109,507,15.584708,28,1003,0
0,677.7711922636577,1023.584930638143,2205.8628408862446,1090.0406177197292,229,10.574276,26,1003,0
0,122.71721116459429,2353.559520143044,3541.331541211276,5612.097474614566,990,9.241068,26,210,0
0,41.988613946781754,920.4033158316768,810.9347189559732,1277.033661233653,91,26.475319,22,1009,0
0,0.0,935.8285200403429,1350.0662848129614,2333.6257471599033,362,24.197918,17,213,0
0,59.54898644905197,983.0092338989823,107.35345463091258,1567.054976520759,381,16.95325,17,45,0
0,59.557517580827906,650.3778419351888,387.12382430777836,753.9378761986907,297,11.082431,26,210,0
0,0.0,190.44430136233197,0.0,1704.6834328942946,46,7.514365,26,888,0
0,29.829691346707627,1044.4651770075657,2184.910204476041,5259.000449390033,133,10.096576,17,213,0
0,148.80484972198067,772.6398777019178,381.1264547518563,1557.2699129525074,143,14.9197,17,45,0
0,94.09934260820782,694.0423863024325,2144.3501658945925,1429.5667772630618,231,28.507563,18,210,0
0,442.1979689711465,926.4167824524609,188.12674547570649,4026.6375428424426,903,30.731874,17,45,0
0,0.0,42.084180484717926,59.51601880284522,122.69541597018879,61,7.038708,18,210,0
0,239.51705406808324,588.1969071344222,387.35053821199864,464.06051346376154,409,36.18337,26,886,0
0,0.0,148.83203119873824,122.73003702152415,1846.477143853516,93,10.740129,18,210,0
0,912.2249853458082,4243.4919593746545,1619.4366578366435,7786.302812701858,740,37.029686,19,213,0
0,1675.761658757859,2353.416491662183,3830.6345549168163,3163.4805779111857,500,17.389534,11,108,0
0,29.737544168998305,178.42524654183788,3495.5211477402504,367.83306888443485,93,11.789811,18,575,0
0,151.6802112162604,1969.8220957868996,1630.6638519583048,3570.1277945589595,575,35.035805,26,45,0
0,132.99308495005013,1042.5333551353763,504.67322154724536,2912.8215195009416,177,2.6361737,18,45,0
0,89.25002461921929,3683.718500803782,148.75002051601749,4852.5348332455405,130,12.277992,18,45,0
0,348.0688023571151,3530.258288504841,1494.2919148282879,4674.469603838437,255,23.118374,17,45,0
0,0.0,2050.207958336012,375.6872478580089,3882.959891474393,260,28.07114,19,1002,0
0,0.0,149.00930163132853,773.7012940294287,813.9782280037117,51,3.7296834,18,45,0
0,122.60655890339966,5651.569601999745,346.7836809694464,2565.275602897911,1157,27.62499,17,45,0
0,84.126874746941,5222.052812435613,42.06343302039121,2201.2080252549454,238,7.6798005,17,45,0
0,0.0,267.3734765992497,66.42947433959685,1239.5818231373198,20,0.939714,23,1002,0
0,94.10539408191488,679.2557672024817,280.74334888273756,2155.1982169984326,262,5.8964887,18,210,0
0,29.787040155585597,0.0,266.4233590547195,941.9488192704526,366,4.66315,30,207,0
0,89.17425143582999,1143.5338251993248,984.961664466567,2165.0147115370546,285,17.48742,17,575,0
0,0.0,149.0212462977831,1600.8516781000915,715.9226348252832,24,6.551237,23,213,0
0,29.725715534911856,598.2184235608242,1435.7857603322138,2573.6356356823135,195,21.722033,17,575,0
0,94.15708816109685,673.7332094382762,720.7784317024351,1990.481528968075,389,26.7575,25,210,1
0,29.787253256098804,42.12554478505293,3583.6436409215116,614.0800629644874,99,4.6502557,21,153,0
0,42.13561189823951,730.4180528028805,1507.4893241744699,2026.2364848661023,236,12.001583,27,213,0
0,29.778590721053796,29.778587646605445,1007.643341242036,1883.5986550187586,1161,10.713665,25,210,0
0,59.52163636285968,89.28244531543648,299.09249018988805,2304.1099057209926,277,15.906756,17,210,0
0,0.0,1586.99438671713,736.6555963619411,690.1212386056593,30,2.6347895,18,363,0
0,0.0,346.0231149703008,503.5375947980448,655.4590560963743,7,2.7802885,19,154,1
0,0.0,133.01773664334675,1851.2896119448524,2132.643964466363,52,2.0775154,21,108,0
0,0.0,173.530233865542,982.086256383841,513.7405254743376,157,5.8959603,18,45,0
0,0.0,2605.116997315504,151.52767882856213,2794.8223987582087,78,1.8543341,26,45,0
0,107.12637880165767,2578.0628588036543,0.0,4975.237970076077,133,15.628256,19,45,1
0,29.82677855132867,227.15396234145217,178.960659030047,293.7596804837751,81,16.62343,17,213,0
0,0.0,358.9513807606819,133.31119607894905,1132.7530070584673,428,26.577911,18,212,0
0,29.757265886617926,214.58267375758257,1052.919442220838,746.3083544843543,221,7.859167,18,45,0
0,29.761782068199476,29.761788220567954,1643.6484770662216,1459.5418841529283,516,10.335173,26,210,0
0,0.0,368.63335309115814,858.0768325301076,631.4981486941979,251,9.650614,17,45,0
0,0.0,282.789011887203,750.5608451520707,1979.2986347621445,169,3.3467712,18,212,0
0,0.0,107.455188868412,777.1595211967225,1479.6676451240176,230,15.270084,21,45,0
0,93.93175090524504,399.62407597592187,542.0439162814525,3024.83532246424,50,9.49203,26,1002,0
0,66.53376085122359,535.5863880390673,1705.3939293561086,1115.3089515071651,176,13.590046,16,575,0
0,66.50460088201841,94.05169879326178,2916.0577159449654,565.8755499767801,137,12.822962,21,45,0
0,1058.6491727880968,2762.2605383743858,2239.888822385055,2376.3920709045897,1221,19.479057,26,212,0
0,173.20853375914305,2085.7066525761925,683.2153303923336,3586.81129519438,557,23.843943,26,45,0
0,332.2542105265149,2443.3674822507387,66.4508352165461,4588.47708642598,936,15.117208,28,45,0
0,29.739400562230255,850.5675645619021,970.9810806772722,1006.3172304428325,49,2.6360598,18,108,0
0,0.0,59.577637357039215,868.485843593585,829.8204657461116,169,4.7199836,21,153,0
0,446.1741663507088,642.1050347181149,442.1903429264839,1849.21695191941,115,4.6273675,18,45,0
0,0.0,59.393483964994005,0.0,1159.6948472214037,7,1.8543341,23,1012,0
0,425.32924617449856,4491.842569909542,1073.1333131196006,3147.3250314863894,716,27.421913,26,45,0
0,269.0537665993343,1153.8063531572088,326.8322775468855,1598.9376685689626,494,33.04616,28,45,1
0,0.0,2327.976606271142,643.4379212639769,2519.502599946119,438,12.774566,19,213,1
0,107.39136043870101,554.033049771634,1881.176917720436,1321.9978114584671,557,46.38295,26,210,0
0,29.71471614316297,332.2207065180548,160.01868234281417,2823.367857426589,61,4.151268,23,190,0
0,0.0,0.0,210.61187974946137,1255.571866803139,105,2.7802885,18,208,0
0,2490.855108603892,4608.746244192597,2728.43293490484,4925.010395769485,253,6.464861,28,1003,0
0,327.3965551643696,66.5528070260517,256.03376070568066,2118.4292690271946,344,26.87407,16,45,0
0,29.790210892826227,735.7640851947722,957.4670298664336,2169.7832958111853,299,31.734968,26,210,0
0,188.4651267579927,1221.7572830823021,254.60240981766242,5412.019143115103,951,19.89395,19,213,0
0,0.0,8550.754485685757,778.5257159171033,4083.4359479401874,916,53.63799,26,45,0
0,240.05946376383108,1031.8908149269787,684.841514530489,1297.2101766605288,807,29.88931,25,45,0
0,0.0,214.4671494731186,2619.931691917272,926.2857328001239,106,6.7267694,21,108,0
0,42.069769175925195,7960.473041399404,252.4185802361575,4168.517059353493,816,45.42539,17,45,0
0,59.64751401135151,6607.49312704063,270.0655874205173,750.9429619840114,460,38.71003,17,213,0
0,59.5309055108143,29.76544967960179,1676.4053468546595,1081.8420471144507,219,21.057062,18,210,0
0,42.102788213972545,89.31349193323814,119.08465591098418,2664.4775958458813,219,14.315149,17,210,0
0,0.0,3975.4998683418466,2312.1976661793756,6531.837917230137,925,26.598225,17,45,0
0,93.9129703294159,357.6098997414171,1433.2114728949102,2405.345416414371,252,5.625706,26,1013,0
0,0.0,595.1804110349126,59.51804110349126,1198.1470995278223,44,2.0770683,23,210,0
0,0.0,426.38026276904975,357.3562716433175,675.1522539694577,227,13.360321,17,210,0
0,216.4817710056308,5598.992009964733,820.3056083415864,1570.108761736473,1030,14.631393,17,45,0
0,42.07168129737033,2513.9367208596987,126.21503083543203,2823.821370837648,122,14.274177,17,45,0
0,29.7242402180942,725.6610824564018,951.6398834183035,1294.9673135410208,240,10.356257,18,228,0
0,0.0,232.80621675141208,1273.3889890827113,548.0093974400595,491,23.014832,11,213,0
0,107.39101687464876,595.6981198560223,214.78201158383817,1415.9582665107048,561,24.343616,27,45,0
0,0.0,213.9174217544661,2049.2488558715886,1110.7555466435513,1,11.737188,19,1002,0
0,0.0,668.957678261619,1000.2301118604474,1924.8329196623074,313,10.346816,18,210,0
0,0.0,93.99780076071761,187.99560152143522,1055.5413131109942,20,4.663156,23,307,0
0,0.0,3002.8511265130155,316.9180664652156,339.9221398456219,757,22.962257,17,212,0
0,0.0,66.55536108283981,160.2865350409375,1958.5830421401554,96,5.547545,18,94,0
0,148.6013487147534,210.15409356467978,425.52960704534763,2481.2426685138457,541,14.932175,26,45,0
0,178.71182735434195,1875.5281900897382,476.5648237648264,4316.814067909274,1079,29.441193,27,45,0
0,29.791007878059865,133.2294603731777,1878.960543556773,986.7078532961759,113,13.68373,18,153,0
0,0.0,160.080597223467,357.9510972704363,984.5618660679655,116,8.258084,17,575,0
0,29.72481413222482,490.234312001988,928.6331042897472,2143.487348387042,248,23.843306,18,228,0
0,148.96714205361226,853.6739229635908,802.2125280656909,1577.645566716329,1329,38.69478,14,45,1
0,452.4948743666883,6301.965897235709,1129.2854050783826,7575.5350455313865,1193,35.367733,16,45,1
0,0.0,0.0,1790.521899811911,1768.9051488242974,28,2.811148,18,575,0
0,59.506328855241314,269.4263351063294,160.22567740594923,1602.2567740594923,116,14.482119,26,575,0
0,641.2244954114159,3400.606065924218,484.5895073787928,3313.899199836538,1112,37.56095,19,210,0
0,0.0,280.8368668180161,282.4101949088888,989.5557229735114,189,8.532089,18,210,0
0,0.0,543.38997880655,0.0,715.9017554709083,646,11.749317,17,45,0
0,66.48466647629996,29.732843661303235,29.732843661303235,944.45665338182,725,5.408627,30,45,0
0,0.0,634.847260904333,1221.9111538569086,885.9437596229479,67,7.2650256,18,1008,0
0,151.70276611864028,6357.886592154753,1458.1200517540208,7742.215500548508,625,26.334436,16,45,0
0,0.0,84.22323445852842,0.0,339.51471230001806,28,2.6325753,23,94,0
0,0.0,94.24263469542826,59.60427566655244,591.5555453690178,29,2.075818,23,94,0
0,148.9094471062867,0.0,833.8930472535507,1542.345633396239,830,22.335882,25,45,0
0,29.804000442605226,190.83875694508112,29.804006586258666,1568.0420090633731,97,5.941342,21,213,1
0,0.0,214.63128528489707,1026.3187939352313,1189.4434867990049,250,6.560327,18,45,0
0,0.0,0.0,554.7819985525565,518.6323073381022,21,20.43944,0,1013,0
0,239.96637808214564,1199.8317664156903,42.09288290216798,1339.7180043945175,155,28.720713,17,45,0
0,59.47094427441542,2416.6357152530904,816.5080137682983,2868.35544167007,376,2.9603496,17,45,0
0,0.0,297.55272149706934,2089.235450605414,1717.062262977498,39,3.8207247,23,1,0
0,265.3416319400802,504.32377724041436,3312.124584508509,3619.2647543135618,125,18.133373,19,1002,0
0,0.0,765.7817038692926,42.12299611563513,876.0165476520714,809,34.269085,14,45,0
0,29.762619804003414,714.3028014697269,168.36278491326402,4273.501366510303,540,38.156326,26,210,0
0,0.0,210.04006139919625,734.8400964054399,425.29870950847044,44,4.1854296,23,886,0
0,29.784986935994176,0.0,827.5724400647279,566.6979666887986,713,9.195146,26,210,0
0,119.11100144009579,2149.162000213483,210.56053556101674,2739.5535988365764,962,24.137947,26,45,0
0,0.0,443.10133480696584,1926.3675731901671,2256.6282068638757,495,18.008839,18,45,1
0,42.09022059721088,825.3332259014267,423.00143814744257,2905.9019454617155,442,15.584816,16,45,0
0,29.759205139373996,391.4213121634062,505.9065919686788,3089.516411726145,92,6.245291,18,210,0
0,94.1272423060435,1024.2150223997767,1189.5090438159032,2651.148271947662,188,14.917969,17,210,0
0,0.0,851.9704199299098,1993.7288311963969,1252.0085818450575,20,4.989974,23,236,0
0,59.50404972431498,199.582629537702,1242.48090677923,1111.6272708102229,176,1.8543341,26,575,0
0,592.6787417668892,3993.0196299769004,922.1163992401168,2117.8012363872253,109,26.99701,18,45,0
0,84.11480714624507,2438.6047608096233,1204.341048391129,2540.9083182569,1143,17.33515,17,45,1
0,0.0,479.6182513126325,118.9786450114053,1283.1641394382227,55,9.821998,21,45,0
0,421.1477093210959,875.8454010988335,972.2948883201617,2157.5341897423614,1642,19.280964,22,210,0
0,148.5218356227066,5287.879240102799,1282.8025868412647,7327.413499074949,643,14.482848,26,45,0
0,0.0,0.0,693.8434151106306,571.6945892424911,21,8.49329,16,1,0
0,0.0,1339.0544575677386,7655.6946266203995,1455.1550364740456,8,7.7057843,26,0,1
0,89.10901745719958,4440.078873320401,1354.6658194631896,5308.951393340363,784,19.197268,19,1002,0
0,0.0,804.770490486821,1532.925741827064,2188.684794770452,378,34.117973,27,213,0
0,0.0,29.72454514343954,306.03292290592486,970.4961568843763,18,1.3194122,23,1003,0
0,571.5750243168884,7916.908576078009,595.0377553549451,11641.061196965846,774,24.004526,28,45,0
0,0.0,294.8823531051859,876.0800673938788,1723.825573817651,20,2.0858405,18,94,0
0,29.761828210932055,89.28550616605207,571.7061885833082,965.770411912371,163,23.296303,18,45,0
0,386.45424082163134,3197.5806681797103,980.999463842403,4523.33201148722,506,12.016554,28,1003,0
0,66.47516414970684,2416.9912936235723,624.3004543583255,3716.074133085271,601,16.064064,26,45,0
0,0.0,451.3808185009049,152.09398275357165,698.2575460286395,182,18.274755,17,213,0
0,42.08811209459864,1845.1687563748617,624.9765142560016,2023.952292215543,359,29.464645,17,210,0
0,89.30573590387144,226.71071714318697,571.8356630297687,875.520073190541,321,12.022211,17,210,0
0,0.0,670.8569484987996,1390.2602639219858,1082.3780348788418,189,13.18566,21,108,0
0,29.75124324476836,610.4444108378294,1199.3108328093463,1016.7788296756391,181,6.2480288,16,213,0
0,0.0,546.6895887701965,3284.4478334722844,2109.3700204802335,35,3.8210292,18,575,0
0,59.52649669343686,388.06536063026005,89.28976349635144,1384.8711507747018,871,24.90625,16,45,0
0,232.22241559585885,3270.7684984098814,790.0262584330169,816.4410804472035,352,28.288994,17,45,0
0,0.0,42.11447963030352,297.7943413273034,2068.5456036323303,15,2.6323903,23,161,0
0,29.78692950664089,363.5957741268325,66.60559234509235,603.1392910385886,858,40.216885,30,45,0
0,29.759432795872154,3047.256215935352,107.29918675607762,2975.943997420188,256,10.818513,16,45,0
0,0.0,816.5596120906645,1009.3190309560204,993.8682320831774,35,2.9600048,23,887,0
0,0.0,426.76956898852154,520.5547736202859,1946.3686989634539,99,29.786713,23,213,0
0,0.0,173.5514413169857,94.12148404995337,1120.4015252394067,105,0.92740995,23,94,0
0,168.04777501502366,9566.372241160454,84.02391075238643,5714.243720636015,953,12.801486,28,45,0
0,0.0,29.790602217289095,1921.8979366009364,66.61381164851439,21,4.6398683,0,153,1
0,0.0,3669.130043900425,0.0,2293.6758279209525,178,12.322482,17,575,0
0,29.722083064275417,59.44415996796384,2711.885316736379,1287.6900350642652,64,12.352021,21,575,0
0,173.3908411337303,400.06074314479594,767.4034803703788,1820.4822172088989,152,1.3188713,18,888,0
0,29.75516958761116,598.0714450374142,2656.388219864293,875.1257012458022,82,6.5932755,18,363,0
0,399.41679988365144,2882.224729418083,4818.679256330579,2939.304027572498,5,0.0,23,0,0
0,469.65591172159117,1534.5605022675477,1118.5305345687686,2811.195286706785,645,2.0955696,26,45,0
0,107.29152176239204,498.8235843690171,2260.3814020296663,878.7231362025562,380,11.9187565,18,45,0
0,29.7938985633227,614.2169116450485,674.1589204334539,1669.7877597460274,723,16.834291,14,583,0
0,0.0,1372.3966471351755,42.10320716656794,320.64847280976466,365,5.427099,17,210,0
0,0.0,119.05941597055649,133.1124737357942,1267.3677701035583,13,4.1483536,23,94,0
0,41.99151670975863,2034.098412802662,1183.2375209592785,4206.285336119914,661,13.696959,19,1002,1
0,367.75545096749903,1264.1905988090512,387.64822880027737,2088.819527170752,385,8.493004,17,45,0
0,0.0,107.2401562421458,1974.94866433171,1726.6356847823652,56,4.645391,18,45,0
0,508.8627939618039,2049.7288632206278,332.37001330539573,3064.300113940124,429,7.6086164,28,1003,0
0,66.51898518938033,505.71925478534484,59.49638291592292,610.3818565481962,105,1.8543341,26,45,0
0,84.0889073299059,723.9707454861863,1598.2421944694795,1510.3850316348546,215,9.601825,18,45,0
0,59.62010675020844,256.43581939302754,59.6201169875519,1345.0911493096562,114,0.0,18,212,0
0,0.0,181.27729673896914,59.603608010678556,329.1716842024296,75,5.9418893,18,45,0
0,298.07422261493866,1372.4366456020496,1959.3702441660034,2458.886259025956,1215,12.486934,11,45,0
0,59.60798655001589,4647.224863310982,872.498769082674,4721.934122985665,498,34.04547,27,213,1
0,0.0,59.55552941570056,1531.45744040919,1415.6187736997458,16,2.6325426,23,161,0
0,0.0,173.30752167840984,84.06649618754192,659.93538132118,17,4.6478505,23,236,0
0,29.73224424183701,255.76640939880633,132.9666247259651,526.8566557128659,6,0.9381524,23,0,0
0,0.0,66.56264212866282,339.40421109034486,388.1235642460361,243,5.9504046,18,210,0
0,29.74391432634792,363.07069435794796,126.19272370317155,585.8870844977298,63,2.7802885,21,108,0
0,0.0,1705.5514894718792,94.15897448244613,2379.820348136451,367,15.53691,26,45,0
0,0.0,29.798692876835535,107.44071510923405,831.164551455775,40,4.163624,23,209,0
0,417.2707587507162,2136.584661940444,2968.469032037397,3816.6006781733536,684,2.9338932,26,45,0
0,0.0,274.33449858568247,0.0,2643.4098297146493,51,2.9566193,26,363,0
0,181.12801677121254,491.0991439013359,405.0145163112695,626.0310294654057,827,27.66177,25,210,0
0,148.83505561290616,536.6323691519009,982.3112655489177,6293.804295210384,707,8.801627,26,45,1
0,84.1604389971173,1371.6471989958584,168.32086058886165,1495.1805709948117,67,11.883978,18,210,0
0,0.0,245.59138506464095,983.2680352033897,868.296668901021,172,7.4503365,26,210,0
0,29.76497805235259,945.9457028313402,122.72413577196852,3983.1720390507585,1071,24.212757,26,45,0
0,274.539664871746,3234.856327192997,240.07794767423485,3062.9395477377125,390,23.121717,24,45,0
0,89.26045640230862,454.1671820196092,2154.8177026526023,1989.0374759386705,153,15.419399,26,45,0
0,148.72092082985657,2464.6424030282137,450.11113590753206,2934.8931804187955,109,1.3185076,18,45,0
0,29.756287495381752,823.0181612442054,758.6393745130313,1801.4229472016252,35,3.350521,23,887,0
0,29.75267824571376,1893.2148797890554,758.547356331083,2211.326425156121,33,2.9334114,23,887,1
0,29.77737731411266,327.55112790836637,238.21900211517553,1156.3440893938846,760,15.477707,26,210,0
0,679.4014085397389,1438.4647539612056,3418.1570576609556,2648.0604196668273,202,36.198383,21,108,0
0,122.72779238195893,4333.974454275487,3662.289460272128,8066.108363234492,1051,5.4053345,26,45,1
0,440.01934577720914,4718.11660913572,1931.6116683086163,6079.654012206788,986,14.228087,19,213,1
0,0.0,788.9713094738311,255.43165656738364,1293.6207231323185,66,6.728475,19,1002,1
0,42.1337200613824,29.79304429361407,29.79304429361407,358.7557606517019,793,15.519281,14,583,1
0,29.78842425719364,148.94210591880102,160.41555741888538,706.1803739704571,698,8.790097,14,207,0
0,545.4296251700888,2193.4209071400105,118.84576730472988,4576.430150362024,150,21.504696,16,1003,0
0,0.0,29.78222552179823,1773.2308063745625,376.7186657507164,214,5.0167356,17,210,0
0,923.7355175571006,2206.714932946276,1629.3463801929747,5248.64022498244,1421,25.441704,25,45,0
0,0.0,1360.88354271984,232.82897291239638,2213.4315756645665,264,20.726585,11,213,0
0,107.26031629479822,4521.209958424756,1027.083174415767,3518.400703237896,124,15.665273,18,45,0
0,29.72917408041983,535.1252627890035,2634.5154373895302,902.7103243496774,291,7.097511,18,45,0
0,463.4087235039185,2816.285326049143,1554.1772146622131,2145.2244264798546,1761,6.5137515,14,45,1
0,416.5438999152918,7271.280729147902,1579.4407086137699,4008.180014795476,840,19.248405,17,45,0
0,0.0,252.22409992312637,122.55888278103369,1058.4734268564932,18,1.3193955,23,1003,0
0,59.44913956746977,89.17369703106124,190.33008693369393,2501.989281793776,493,13.92204,26,45,1
0,29.79662919405692,66.62728150775237,133.25456301550474,274.71131920422533,256,7.946418,30,583,0
0,122.75632288044842,546.5555588243852,400.5517677253836,1459.7772697388098,271,12.274194,25,161,0
0,29.796881145122597,29.796886266057125,766.0755700266777,961.8442271286667,236,34.584167,19,213,0
0,310.86644563459146,2013.5446945924946,240.05864571255844,1849.9258698328842,849,36.469265,26,210,0
0,29.740709921926147,5663.711392113328,208.18494790493304,3943.4203482934654,347,29.192244,17,45,0
0,0.0,267.5438762296902,441.92507299496094,864.1335360859898,107,14.854697,17,320,0
0,0.0,0.0,89.42846480502062,986.8696608666528,182,14.667879,11,213,0
0,29.722532783700064,577.1071365298574,420.3400461466065,800.3036046902298,87,11.905032,16,1003,0
0,0.0,84.1477727349334,538.8086431250431,808.2129646875645,34,6.563334,18,363,0
0,420.48947830735017,2316.130423712887,1674.055516570043,3179.7742334224154,232,2.8122816,18,45,0
0,0.0,850.6762666230339,3132.0872838316686,3077.522835333956,118,7.8629766,21,108,0
0,0.0,29.777569986760273,387.1084098278836,1582.6995545408633,29,0.92740995,23,161,0
0,0.0,42.08405865840488,267.82130931489473,148.78961628605265,145,6.5312057,18,45,0
0,0.0,148.79434389418955,297.5886877883791,762.7796589084121,239,3.853341,17,45,0
0,59.630842710326924,3011.3573501143783,282.8539032193232,2026.7907131647075,598,25.068369,11,213,0
0,0.0,59.57531587594605,2150.082971861475,357.45189525567633,76,2.076237,21,153,0
0,0.0,119.02082193753957,267.79684935946403,974.6817059519893,29,1.8728329,23,887,0
0,122.70167799270948,320.51989436780184,2451.1445078651523,4769.329491816818,541,19.419884,26,210,0
0,83.93906772083993,93.84675345884708,1262.578939073743,929.0354606832999,80,22.588318,23,153,1
0,0.0,2642.8411057592034,29.709850755828338,3637.3643000739744,369,28.43581,28,45,1
0,29.757744814835075,29.75775096803825,89.27325290411474,1282.0031460204184,73,7.9784946,18,210,0
0,266.21536416440637,1403.9546697096775,29.76377947034575,2720.9043760814707,821,13.223595,19,45,0
0,0.0,453.2945776436045,772.0475758731588,1223.4321357541244,425,5.675941,16,45,0
0,0.0,59.437575989041854,3723.2790688335544,1337.3454597534417,42,12.368913,17,885,0
0,319.9109197605346,1663.6320139698182,1037.4804579767242,1873.408123661989,243,20.013556,27,359,0
0,0.0,305.70377667321293,29.69257563519141,1039.2401472316994,72,10.028634,26,1019,0
0,42.09419369198233,1239.1002189985152,1779.195454968335,2867.352856267214,352,9.072198,18,210,0
0,160.16205591610466,3045.2580311557113,282.1511636956415,358.13320737691197,146,14.833615,18,45,0
0,0.0,1723.415859345377,731.0867583300675,2360.1183199559923,338,16.456602,18,45,0
0,59.49708049888351,66.5197719923781,2649.625390991234,2588.294500206614,402,4.6273675,26,45,0
0,42.043994931091234,691.4926205763323,404.36613914533535,2303.803443657214,167,9.905793,18,45,0
0,29.762591093741843,2088.6891473184746,274.39750339273144,1391.5402463026637,652,38.08012,16,45,0
0,933.515417575454,1078.2041954608483,1580.9297091006886,1197.183829281765,1014,18.847036,19,45,0
0,0.0,758.1018555985165,42.05192480592075,944.9994771643105,17,0.0,23,236,0
0,0.0,607.684509339036,1172.6197628452849,1358.8238717556903,0,16.238792,0,0,1
0,29.733861825576913,303.2270519256671,320.2434594039597,425.7240690531737,68,18.478962,18,45,0
0,207.92426990171242,3428.4025919899887,1041.3171991066283,4301.262620980444,684,26.979025,19,1002,1
0,0.0,489.34355941467646,41.96086404410811,591.1867311591429,-1,5.8548913,23,1,1
0,0.0,132.95706286770272,239.69175380229564,465.34972003695947,72,0.93829095,23,575,0
0,0.0,29.798329310340538,2723.5738193794887,1165.5680406659556,50,9.235582,27,213,0
0,0.0,227.0053094587458,1576.4066254668933,358.92690942050075,923,3.346866,26,212,0
0,0.0,0.0,240.1091035171238,480.2182070342476,10,2.0764048,23,94,0
0,107.26786886536885,4472.518399895337,420.73913930111587,5220.726822161427,633,18.954643,16,45,0
0,59.324417187271,93.80012657303395,1812.3097185779936,2090.9224363779567,172,2.9738889,25,1020,0
0,29.764950369651427,226.68315537262026,1756.1324347605362,477.16855264855707,171,5.674157,18,210,0
0,0.0,119.20873975012277,2818.0010645954403,1380.5844078689925,31,5.941796,23,212,1
0,576.735053309844,6878.942164137331,1521.5545543025232,9096.021222763331,712,25.025692,16,45,0
0,0.0,668.9746109003665,42.09969450416179,674.9094452423552,647,10.514918,17,45,0
0,266.6850538908208,4305.53987695853,653.9225229923344,6598.502930722832,1173,41.255966,26,213,0
0,0.0,1163.3886492092342,274.66249652894317,509.9454375756285,79,7.6066504,27,213,0
0,0.0,42.05745581753312,4076.7539570314857,959.0575513068807,42,2.091449,21,108,0
0,0.0,178.7056674427867,1122.7527163397735,1221.1553941923758,125,20.486631,24,94,0
0,29.75840422587059,107.29544121975998,910.9182209781834,1696.4898840357823,101,4.1728883,18,210,0
0,107.16580872219474,686.1961531840085,1330.889084181898,1673.4560296009608,418,25.215769,17,575,0
